gender,d_age,samerace,importance_same_race,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,interests_correlate,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,met,match
1,2,0,3,Law,20,10,20,30,10,10,5,10,8,8,5,5,30,10,20,10,10,20,7,7,7,9,9,7,9,8,9,7,7,-0.01,5,9,,7,8,0,1
1,2,0,3,Law,15,15,15,40,10,5,5,7,7,7,7,,30,10,20,10,10,20,7,7,7,9,9,6,9,9,7,8,,0.24,5,9,,6,6,0,0
1,4,0,9,Business,15,20,20,15,15,15,4,9,7,4,6,4,50,0,30,10,0,10,6,6,8,8,6,7,7,8,8,7,7,0.25,7,10,3,7,6,0,0
1,1,1,9,Business,45,5,25,20,0,5,8,7,8,3,6,2,50,0,30,10,0,10,6,6,8,8,6,7,8,7,5,7,7,0.73,7,10,3,7,5,0,0
1,0,1,9,Business,35,10,35,10,10,0,8,10,10,7,9,9,50,0,30,10,0,10,6,6,8,8,6,7,6,6,6,6,6,-0.3,7,10,3,6,7,0,0
1,2,1,9,Business,20,20,20,20,10,10,5,10,8,4,8,2,50,0,30,10,0,10,6,6,8,8,6,6,6,7,7,8,7,0.37,7,10,3,6,6,0,0
1,4,1,9,Business,20,5,25,25,10,15,5,6,7,5,7,8,50,0,30,10,0,10,6,6,8,8,6,5,8,7,7,7,7,0.06,7,10,3,6,7,0,0
1,2,0,9,Business,10,25,20,25,5,15,3,7,6,1,1,1,50,0,30,10,0,10,6,6,8,8,6,6,6,8,8,8,7,0.19,7,10,3,6,6,0,0
1,3,0,9,Business,15,15,25,20,15,10,4,8,7,4,5,4,50,0,30,10,0,10,6,6,8,8,6,8,8,8,6,6,6,0.59,7,10,3,7,7,0,0
1,0,1,9,Business,9.09,18.18,27.27,18.18,18.18,9.09,6,8,8,5,6,7,50,0,30,10,0,10,6,6,8,8,6,8,7,7,7,8,7,0.28,7,10,3,7,6,0,1
1,1,0,9,Business,20,10,20,30,10,10,8,9,9,7,6,5,50,0,30,10,0,10,6,6,8,8,6,6,6,7,8,7,7,0.42,7,10,3,6,5,0,1
1,1,1,9,Business,15,15,15,40,10,5,5,10,6,4,6,,50,0,30,10,0,10,6,6,8,8,6,,8,7,7,7,7,0.15,7,10,3,6,6,0,0
1,9,0,1,'political science',15,20,20,15,15,15,7,6,7,4,6,7,35,15,25,10,5,10,7,7,6,8,4,3,6,7,5,8,7,0.34,4,2,1,2,1,0,0
1,6,1,1,'political science',45,5,25,20,0,5,7,5,9,6,7,9,35,15,25,10,5,10,7,7,6,8,4,5,3,4,3,5,3,0.6,4,2,1,4,3,0,0
1,5,1,1,'political science',35,10,35,10,10,0,8,9,10,7,7,9,35,15,25,10,5,10,7,7,6,8,4,6,3,5,4,5,4,-0.26,4,2,1,2,2,0,0
1,7,1,1,'political science',20,20,20,20,10,10,7,10,10,7,10,5,35,15,25,10,5,10,7,7,6,8,4,7,6,3,5,6,5,0.35,4,2,1,6,4,0,0
1,9,1,1,'political science',20,5,25,25,10,15,6,6,8,5,5,6,35,15,25,10,5,10,7,7,6,8,4,2,3,4,4,5,3,-0.05,4,2,1,3,3,0,0
1,7,0,1,'political science',10,25,20,25,5,15,8,8,8,8,3,4,35,15,25,10,5,10,7,7,6,8,4,5,6,8,4,5,4,0.47,4,2,1,3,3,0,0
1,8,0,1,'political science',15,15,25,20,15,10,7,7,8,7,7,7,35,15,25,10,5,10,7,7,6,8,4,7,6,5,4,4,3,0.31,4,2,1,5,4,0,0
1,5,1,1,'political science',9.09,18.18,27.27,18.18,18.18,9.09,6,7,8,5,7,7,35,15,25,10,5,10,7,7,6,8,4,6,4,7,5,6,4,0.05,4,2,1,4,4,0,0
1,4,0,1,'political science',20,10,20,30,10,10,6,8,9,6,6,6,35,15,25,10,5,10,7,7,6,8,4,8,6,7,8,6,5,0.21,4,2,1,8,4,0,1
1,4,1,1,'political science',15,15,15,40,10,5,5,10,8,6,9,,35,15,25,10,5,10,7,7,6,8,4,7,7,4,3,4,4,0.41,4,2,1,3,6,0,0
1,6,0,8,Business,15,20,20,15,15,15,4,9,7,6,5,6,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,7,5,6,8,6,0.5,5,2,2,7,5,0,0
1,3,1,8,Business,45,5,25,20,0,5,5,8,7,5,9,5,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,7,7,7,7,7,5,0.07,5,2,2,7,6,0,0
1,2,1,8,Business,35,10,35,10,10,0,7,9,9,8,9,7,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,4,5,6,4,6,4,0.29,5,2,2,5,1,0,0
1,4,1,8,Business,20,20,20,20,10,10,5,9,9,5,9,7,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,7,8,6,6,5,0.15,5,2,2,7,7,0,0
1,6,1,8,Business,20,5,25,25,10,15,5,5,7,6,7,5,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,5,5,6,5,5,5,0.07,5,2,2,6,5,0,0
1,4,0,8,Business,10,25,20,25,5,15,4,8,9,2,8,3,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,7,8,7,8,5,0.03,5,2,2,7,6,0,0
1,5,0,8,Business,15,15,25,20,15,10,5,7,8,5,9,5,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,8,7,6,7,7,5,0.08,5,2,2,7,5,0,0
1,2,1,8,Business,9.09,18.18,27.27,18.18,18.18,9.09,5,6,7,4,5,6,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,9,8,8,8,7,5,0.17,5,2,2,7,5,0,1
1,1,0,8,Business,20,10,20,30,10,10,6,7,8,7,9,6,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,7,7,7,7,6,5,0.1,5,2,2,7,5,0,0
1,1,1,8,Business,15,15,15,40,10,5,5,6,6,4,5,,33.33,11.11,11.11,11.11,11.11,22.22,6,8,6,8,9,6,6,6,6,6,5,0.07,5,2,2,7,6,0,0
1,7,0,1,money,15,20,20,15,15,15,7,6,8,9,8,8,50,0,25,10,0,15,10,6,10,10,10,7,7,8,8,8,9,0.28,10,20,,6.5,8,0,1
1,4,1,1,money,45,5,25,20,0,5,7,6,8,9,4,5,50,0,25,10,0,15,10,6,10,10,10,8,6,9,9,8,7,0.11,10,20,,8,8,0,1
1,3,1,1,money,35,10,35,10,10,0,9,9,9,9,9,9,50,0,25,10,0,15,10,6,10,10,10,7,7,6,8,7,7,-0.15,10,20,,7,7,0,0
1,5,1,1,money,20,20,20,20,10,10,9,8,10,10,7,8,50,0,25,10,0,15,10,6,10,10,10,7,7,7,10,9,10,-0.47,10,20,,8,8,0,1
1,7,1,1,money,20,5,25,25,10,15,7,5,7,8,7,9,50,0,25,10,0,15,10,6,10,10,10,5,9,9,9,9,6,-0.13,10,20,,7,7,0,1
1,5,0,1,money,10,25,20,25,5,15,7,6,8,8,6,9,50,0,25,10,0,15,10,6,10,10,10,6,7,7,6,6,6,0.46,10,20,,6,6,0,1
1,6,0,1,money,15,15,25,20,15,10,6,6,8,8,8,6,50,0,25,10,0,15,10,6,10,10,10,9,7,9,9,9,10,-0.34,10,20,,9,9,0,1
1,3,1,1,money,9.09,18.18,27.27,18.18,18.18,9.09,8,8,5,9,8,9,50,0,25,10,0,15,10,6,10,10,10,8,7,8,10,8,10,-0.47,10,20,,8,8,0,1
1,2,0,1,money,20,10,20,30,10,10,8,5,5,6,5,5,50,0,25,10,0,15,10,6,10,10,10,6,6,6,7,6,6,-0.35,10,20,,6,6,0,1
1,2,1,1,money,15,15,15,40,10,5,9,9,9,9,9,9,50,0,25,10,0,15,10,6,10,10,10,7,7,7,7,6,6,0.49,10,20,,7,8,0,1
1,3,0,1,Finance,15,20,20,15,15,15,5,6,6,8,10,8,100,0,0,0,0,0,7,7,10,10,10,6,6,6,6,6,6,-0.36,6,19,1,6,6,0,0
1,0,1,1,Finance,45,5,25,20,0,5,6,7,8,7,9,8,100,0,0,0,0,0,7,7,10,10,10,6,5,7,7,9,7,0.39,6,19,1,6,9,0,0
1,1,1,1,Finance,35,10,35,10,10,0,8,7,9,7,9,7,100,0,0,0,0,0,7,7,10,10,10,5,6,8,5,8,6,-0.47,6,19,1,5,5,0,0
1,1,1,1,Finance,20,20,20,20,10,10,8,9,10,10,8,8,100,0,0,0,0,0,7,7,10,10,10,7,8,8,7,8,7,-0.19,6,19,1,7,7,0,0
1,3,1,1,Finance,20,5,25,25,10,15,9,6,7,9,6,5,100,0,0,0,0,0,7,7,10,10,10,3,10,7,7,10,5,-0.06,6,19,1,4,10,0,0
1,1,0,1,Finance,10,25,20,25,5,15,8,9,9,9,10,7,100,0,0,0,0,0,7,7,10,10,10,7,10,10,6,10,7,0.43,6,19,1,6,7,0,0
1,2,0,1,Finance,15,15,25,20,15,10,8,6,7,7,8,6,100,0,0,0,0,0,7,7,10,10,10,7,6,8,6,8,7,-0.16,6,19,1,7,7,0,0
1,1,1,1,Finance,9.09,18.18,27.27,18.18,18.18,9.09,7,6,8,7,9,8,100,0,0,0,0,0,7,7,10,10,10,8,10,9,9,8,8,-0.21,6,19,1,8,8,0,1
1,2,0,1,Finance,20,10,20,30,10,10,7,8,7,8,7,8,100,0,0,0,0,0,7,7,10,10,10,5,6,6,6,6,6,-0.23,6,19,1,6,6,0,0
1,2,1,1,Finance,15,15,15,40,10,5,9,9,8,10,8,8,100,0,0,0,0,0,7,7,10,10,10,6,6,6,6,6,6,0.08,6,19,1,7,7,0,0
0,4,1,8,'Operations Research',25,20,25,20,10,0,3,10,10,6,4,7,12,18,20,16,16,18,5,9,7,9,10,6,8,7,9,5,7,-0.23,5,0,0,9,1,1,0
0,9,1,8,'Operations Research',30,20,10,30,0,10,5,5,5,5,5,,12,18,20,16,16,18,5,9,7,9,10,5,8,7,5,9,5,-0.3,5,0,0,7,2,0,0
0,2,1,8,'Operations Research',20,25,20,15,10,10,3,10,9,5,9,2,12,18,20,16,16,18,5,9,7,9,10,8,9,8,8,7,6,0.46,5,0,0,9,3,,0
0,3,0,8,'Operations Research',25,35,30,10,0,0,4,5,6,4,6,2,12,18,20,16,16,18,5,9,7,9,10,5,8,8,4,9,3,0.43,5,0,0,6,1,0,0
0,3,0,8,'Operations Research',25,15,25,25,15,15,6,7,8,6,7,7,12,18,20,16,16,18,5,9,7,9,10,7,7,8,5,7,2,-0.4,5,0,0,6,1,0,0
0,7,0,8,'Operations Research',25,15,25,15,0,20,7,8,8,7,9,6,12,18,20,16,16,18,5,9,7,9,10,6,8,8,6,8,4,0.01,5,0,0,5,2,0,0
0,5,0,8,'Operations Research',20,35,20,10,10,5,6,7,10,8,9,8,12,18,20,16,16,18,5,9,7,9,10,6,8,8,6,8,5,0.22,5,0,0,8,2,0,0
0,9,0,8,'Operations Research',20,20,25,25,5,5,9,5,6,5,5,7,12,18,20,16,16,18,5,9,7,9,10,4,7,7,4,7,3,-0.06,5,0,0,5,1,0,0
0,1,0,8,'Operations Research',30,15,25,25,5,0,3,8,5,5,8,3,12,18,20,16,16,18,5,9,7,9,10,7,7,7,5,6,3,-0.08,5,0,0,6,1,0,0
0,4,1,8,'Operations Research',20,20,20,20,5,15,6,7,8,4,6,4,12,18,20,16,16,18,5,9,7,9,10,9,9,10,9,9,8,0.28,5,0,0,9,5,0,0
0,6,0,8,'Operations Research',35,10,20,15,10,10,5,8,8,,,,12,18,20,16,16,18,5,9,7,9,10,5,7,7,7,7,6,0.27,5,0,0,6,1,0,0
0,2,0,8,'Operations Research',25,10,35,15,0,15,2,8,8,3,2,2,12,18,20,16,16,18,5,9,7,9,10,7,4,6,4,4,2,0.44,5,0,0,2,1,0,0
0,0,0,8,'Operations Research',15,20,15,30,5,15,6,6,8,6,7,6,12,18,20,16,16,18,5,9,7,9,10,5,8,8,5,8,2,0.62,5,0,0,6,1,0,0
0,7,0,8,'Operations Research',40,15,20,10,5,10,6,8,8,7,7,6,12,18,20,16,16,18,5,9,7,9,10,6,8,7,7,7,2,-0.08,5,0,0,6,1,0,0
0,7,0,8,'Operations Research',40,20,20,20,0,0,5,7,7,7,7,5,12,18,20,16,16,18,5,9,7,9,10,6,8,7,6,8,2,-0.2,5,0,0,6,1,0,0
0,2,0,8,'Operations Research',20,25,25,10,10,10,5,8,10,7,9,5,12,18,20,16,16,18,5,9,7,9,10,5,9,9,8,9,5,0.39,5,0,0,8,3,0,0
0,2,0,1,'TC [Health Ed]',25,20,25,20,10,0,4,10,8,8,6,4,20,20,20,10,10,20,7,8,7,8,7,5,7,7,6,7,5,0.29,4,2,2,6,4,0,0
0,3,0,1,'TC [Health Ed]',30,20,10,30,0,10,5,5,5,5,5,,20,20,20,10,10,20,7,8,7,8,7,4,7,6,6,7,2,-0.23,4,2,2,3,3,0,0
0,4,0,1,'TC [Health Ed]',20,25,20,15,10,10,3,6,8,5,5,1,20,20,20,10,10,20,7,8,7,8,7,5,6,6,5,6,3,0.44,4,2,2,3,2,0,0
0,3,0,1,'TC [Health Ed]',25,35,30,10,0,0,4,5,5,3,5,1,20,20,20,10,10,20,7,8,7,8,7,5,7,7,5,7,3,-0.04,4,2,2,4,3,0,0
0,3,0,1,'TC [Health Ed]',25,15,25,25,15,15,6,7,6,6,8,5,20,20,20,10,10,20,7,8,7,8,7,6,8,8,7,7,6,-0.21,4,2,2,6,6,0,1
0,1,0,1,'TC [Health Ed]',25,15,25,15,0,20,7,7,7,5,6,5,20,20,20,10,10,20,7,8,7,8,7,6,7,7,4,6,6,-0.02,4,2,2,6,6,0,1
0,1,0,1,'TC [Health Ed]',20,35,20,10,10,5,5,8,5,5,6,5,20,20,20,10,10,20,7,8,7,8,7,8,7,7,7,6,7,-0.33,4,2,2,7,4,0,0
0,3,0,1,'TC [Health Ed]',20,20,25,25,5,5,,5,6,5,6,3,20,20,20,10,10,20,7,8,7,8,7,5,7,7,6,6,5,0.27,4,2,2,5,4,0,0
0,5,0,1,'TC [Health Ed]',30,15,25,25,5,0,4,6,6,5,,3,20,20,20,10,10,20,7,8,7,8,7,7,7,7,7,7,6,0.73,4,2,2,7,4,0,0
0,2,0,1,'TC [Health Ed]',20,20,20,20,5,15,7,8,7,7,7,,20,20,20,10,10,20,7,8,7,8,7,6,7,7,5,7,4,-0.08,4,2,2,5,3,0,0
0,0,1,1,'TC [Health Ed]',35,10,20,15,10,10,6,8,7,6,,,20,20,20,10,10,20,7,8,7,8,7,5,6,7,7,7,7,0.12,4,2,2,6,6,0,0
0,4,0,1,'TC [Health Ed]',25,10,35,15,0,15,2,2,3,2,2,1,20,20,20,10,10,20,7,8,7,8,7,3,4,5,4,4,2,-0.52,4,2,2,2,1,0,0
0,6,0,1,'TC [Health Ed]',15,20,15,30,5,15,4,6,7,6,5,5,20,20,20,10,10,20,7,8,7,8,7,3,6,7,5,5,4,0.03,4,2,2,2,2,0,0
0,1,0,1,'TC [Health Ed]',40,15,20,10,5,10,6,8,8,7,8,6,20,20,20,10,10,20,7,8,7,8,7,7,7,8,6,7,8,0.5,4,2,2,8,5,0,0
0,1,0,1,'TC [Health Ed]',40,20,20,20,0,0,4,7,7,6,6,5,20,20,20,10,10,20,7,8,7,8,7,4,5,5,4,5,4,0.33,4,2,2,4,2,0,0
0,4,1,1,'TC [Health Ed]',20,25,25,10,10,10,5,8,9,7,10,8,20,20,20,10,10,20,7,8,7,8,7,6,7,7,7,7,7,0.16,4,2,2,7,6,0,0
0,4,1,9,Psychology,25,20,25,20,10,0,5,4,3,7,4,3,10,20,40,10,10,10,5,8,6,7,8,5,7,6,6,6,7,0.22,5,3,3,8,6,0,0
0,9,1,9,Psychology,30,20,10,30,0,10,8,8,8,8,8,,10,20,40,10,10,10,5,8,6,7,8,5,7,7,6,6,7,0.06,5,3,3,7,6,0,0
0,2,1,9,Psychology,20,25,20,15,10,10,6,10,9,8,9,,10,20,40,10,10,10,5,8,6,7,8,6,6,7,6,6,6,0.41,5,3,3,6.5,5,0,0
0,3,0,9,Psychology,25,35,30,10,0,0,4,6,5,4,3,2,10,20,40,10,10,10,5,8,6,7,8,5,7,8,6,6,7,-0.35,5,3,3,7,6,0,1
0,3,0,9,Psychology,25,15,25,25,15,15,8,8,8,10,7,8,10,20,40,10,10,10,5,8,6,7,8,7,7,7,6,6,9,-0.17,5,3,3,9,10,1,1
0,7,0,9,Psychology,25,15,25,15,0,20,7,8,7,6,6,6,10,20,40,10,10,10,5,8,6,7,8,6,7,7,6,7,5,-0.1,5,3,3,7,5,0,1
0,5,0,9,Psychology,20,35,20,10,10,5,6,8,9,8,8,9,10,20,40,10,10,10,5,8,6,7,8,7,6,7,7,7,6,-0.52,5,3,3,7,5,0,0
0,9,0,9,Psychology,20,20,25,25,5,5,5,6,6,4,7,4,10,20,40,10,10,10,5,8,6,7,8,5,6,7,6,6,6,0.21,5,3,3,6,5,0,0
0,1,0,9,Psychology,30,15,25,25,5,0,4,6,6,4,3,3,10,20,40,10,10,10,5,8,6,7,8,6,6,6,8,6,5,0.58,5,3,3,6,5,0,0
0,4,1,9,Psychology,20,20,20,20,5,15,7,8,8,6,7,3,10,20,40,10,10,10,5,8,6,7,8,7,7,6,7,6,7,-0.23,5,3,3,8,6,0,0
0,6,0,9,Psychology,35,10,20,15,10,10,5,,7,6,,,10,20,40,10,10,10,5,8,6,7,8,6,6,7,8,8,7,0.05,5,3,3,7,5,0,0
0,2,0,9,Psychology,25,10,35,15,0,15,4,6,4,1,1,1,10,20,40,10,10,10,5,8,6,7,8,7,6,5,4,4,4,-0.57,5,3,3,6,4,0,0
0,0,0,9,Psychology,15,20,15,30,5,15,7,7,6,6,6,5,10,20,40,10,10,10,5,8,6,7,8,6,6,5,7,5,6,-0.13,5,3,3,6,5,0,0
0,7,0,9,Psychology,40,15,20,10,5,10,7,8,8,7,8,6,10,20,40,10,10,10,5,8,6,7,8,,,,,,,0.49,5,3,3,,,,0
0,7,0,9,Psychology,40,20,20,20,0,0,6,7,7,7,9,7,10,20,40,10,10,10,5,8,6,7,8,6,7,6,6,5,5,0.35,5,3,3,6,4,0,0
0,2,0,9,Psychology,20,25,25,10,10,10,6,9,10,8,10,7,10,20,40,10,10,10,5,8,6,7,8,6,8,7,6,7,5,0.1,5,3,3,6,5,0,0
0,2,0,2,'social work',25,20,25,20,10,0,5,10,9,9,8,5,10,20,20,15,20,15,7,9,9,8,8,5,6,7,7,7,,-0.31,5,3,1,6,3,0,0
0,3,0,2,'social work',30,20,10,30,0,10,5,5,5,5,5,,10,20,20,15,20,15,7,9,9,8,8,7,8,,,8,,-0.07,5,3,1,8,4,0,0
0,4,0,2,'social work',20,25,20,15,10,10,7,6,7,9,8,2,10,20,20,15,20,15,7,9,9,8,8,6,8,,7,,,0.09,5,3,1,7,5,0,0
0,3,1,2,'social work',25,35,30,10,0,0,5,5,6,4,7,2,10,20,20,15,20,15,7,9,9,8,8,7,8,8,8,,,-0.32,5,3,1,7,5,0,0
0,3,1,2,'social work',25,15,25,25,15,15,5,7,8,7,8,8,10,20,20,15,20,15,7,9,9,8,8,5,8,8,,8,6,0.54,5,3,1,7,7,0,0
0,1,1,2,'social work',25,15,25,15,0,20,6,6,6,6,5,5,10,20,20,15,20,15,7,9,9,8,8,7,7,8,,8,,-0.19,5,3,1,8,6,0,0
0,1,1,2,'social work',20,35,20,10,10,5,7,8,8,8,7,9,10,20,20,15,20,15,7,9,9,8,8,9,8,7,8,,8,0.24,5,3,1,8,7,0,0
0,3,1,2,'social work',20,20,25,25,5,5,6,6,6,5,6,4,10,20,20,15,20,15,7,9,9,8,8,5,7,7,7,7,7,0.04,5,3,1,7,7,0,0
0,5,1,2,'social work',30,15,25,25,5,0,6,8,8,5,,3,10,20,20,15,20,15,7,9,9,8,8,7,7,7,8,7,,0.05,5,3,1,7,6,0,0
0,2,0,2,'social work',20,20,20,20,5,15,7,7,6,5,6,7,10,20,20,15,20,15,7,9,9,8,8,6,,,8,,6,-0.04,5,3,1,6,5,0,0
0,0,0,2,'social work',35,10,20,15,10,10,7,,,9,,,10,20,20,15,20,15,7,9,9,8,8,6,8,,8,,,-0.12,5,3,1,7,7,0,0
0,4,1,2,'social work',25,10,35,15,0,15,7,5,7,6,6,6,10,20,20,15,20,15,7,9,9,8,8,6,6,8,7,8,,-0.07,5,3,1,7,7,0,0
0,6,1,2,'social work',15,20,15,30,5,15,7,7,9,5,6,2,10,20,20,15,20,15,7,9,9,8,8,4,,,6,8,7,-0.01,5,3,1,7,6,0,0
0,1,1,2,'social work',40,15,20,10,5,10,8,8,8,8,7,7,10,20,20,15,20,15,7,9,9,8,8,8,,,7,8,8,0.48,5,3,1,8,7,0,0
0,1,1,2,'social work',40,20,20,20,0,0,8,7,8,7,7,8,10,20,20,15,20,15,7,9,9,8,8,6,8,,8,8,8,0.49,5,3,1,7,6,0,0
0,4,0,2,'social work',20,25,25,10,10,10,8,9,9,8,8,6,10,20,20,15,20,15,7,9,9,8,8,8,7,7,,,2,-0.22,5,3,1,6,4,0,0
0,0,0,10,'Social Work',25,20,25,20,10,0,8,10,9,9,8,4,20,20,15,15,15,15,7,9,7,8,6,7,8,9,6,8,5,-0.12,5,4,0,6,4,0,0
0,5,0,10,'Social Work',30,20,10,30,0,10,5,5,5,5,5,,20,20,15,15,15,15,7,9,7,8,6,5,8,8,6,8,5,0.09,5,4,0,7,3,0,0
0,2,0,10,'Social Work',20,25,20,15,10,10,8,9,7,7,5,,20,20,15,15,15,15,7,9,7,8,6,6,7,8,7,9,7,0.58,5,4,0,7,5,0,0
0,1,1,10,'Social Work',25,35,30,10,0,0,8,5,6,6,5,1,20,20,15,15,15,15,7,9,7,8,6,4,5,10,4,10,4,-0.2,5,4,0,4,5,0,0
0,1,1,10,'Social Work',25,15,25,25,15,15,7,6,6,7,5,4,20,20,15,15,15,15,7,9,7,8,6,6,7,9,7,9,3,-0.29,5,4,0,5,4,0,0
0,3,1,10,'Social Work',25,15,25,15,0,20,7,6,6,7,6,6,20,20,15,15,15,15,7,9,7,8,6,6,8,7,5,8,7,-0.01,5,4,0,7,5,0,0
0,1,1,10,'Social Work',20,35,20,10,10,5,10,8,7,8,7,8,20,20,15,15,15,15,7,9,7,8,6,7,8,8,6,10,6,-0.24,5,4,0,8,7,0,0
0,5,1,10,'Social Work',20,20,25,25,5,5,6,7,5,5,5,2,20,20,15,15,15,15,7,9,7,8,6,3,8,9,8,10,5,-0.05,5,4,0,8,4,0,0
0,3,1,10,'Social Work',30,15,25,25,5,0,9,8,7,8,,5,20,20,15,15,15,15,7,9,7,8,6,7,8,8,8,6,6,0.38,5,4,0,7,6,0,0
0,0,0,10,'Social Work',20,20,20,20,5,15,9,8,7,8,6,5,20,20,15,15,15,15,7,9,7,8,6,8,8,9,8,9,8,0.06,5,4,0,9,8,0,0
0,2,0,10,'Social Work',35,10,20,15,10,10,7,,,,,,20,20,15,15,15,15,7,9,7,8,6,9,8,9,8,10,7,0.35,5,4,0,8,7,0,0
0,2,1,10,'Social Work',25,10,35,15,0,15,6,4,7,6,2,2,20,20,15,15,15,15,7,9,7,8,6,6,5,8,7,10,8,0.11,5,4,0,6,7,0,0
0,4,1,10,'Social Work',15,20,15,30,5,15,8,7,7,7,6,6,20,20,15,15,15,15,7,9,7,8,6,5,4,7,5,9,7,0.28,5,4,0,5,4,0,0
0,3,1,10,'Social Work',40,15,20,10,5,10,9,8,8,8,8,7,20,20,15,15,15,15,7,9,7,8,6,7,8,9,7,8,5,0.11,5,4,0,7,7,0,0
0,3,1,10,'Social Work',40,20,20,20,0,0,8,9,9,9,7,5,20,20,15,15,15,15,7,9,7,8,6,5,8,8,6,9,6,-0.15,5,4,0,6,7,0,0
0,2,0,10,'Social Work',20,25,25,10,10,10,8,9,8,10,9,8,20,20,15,15,15,15,7,9,7,8,6,7,7,7,8,8,6,0.53,5,4,0,7,5,0,0
0,2,0,2,'Social Work',25,20,25,20,10,0,8,9,9,8,7,4,20,20,20,15,15,10,7,8,8,8,8,2,5,5,3,5,2,-0.38,7,10,0,2,2,0,0
0,7,0,2,'Social Work',30,20,10,30,0,10,5,5,5,5,5,,20,20,20,15,15,10,7,8,8,8,8,2,5,5,3,5,2,-0.05,7,10,0,2,2,0,0
0,0,0,2,'Social Work',20,25,20,15,10,10,7,8,8,9,8,,20,20,20,15,15,10,7,8,8,8,8,2,5,5,3,7,3,0.04,7,10,0,3,2,0,0
0,1,1,2,'Social Work',25,35,30,10,0,0,6,5,7,5,5,2,20,20,20,15,15,10,7,8,8,8,8,2,6,7,1,7,2,-0.02,7,10,0,2,3,0,0
0,1,1,2,'Social Work',25,15,25,25,15,15,8,7,7,8,7,7,20,20,20,15,15,10,7,8,8,8,8,3,8,7,6,6,4,0.46,7,10,0,5,4,0,0
0,5,1,2,'Social Work',25,15,25,15,0,20,7,6,8,7,6,7,20,20,20,15,15,10,7,8,8,8,8,4,7,6,1,4,3,-0.06,7,10,0,2,2,0,0
0,3,1,2,'Social Work',20,35,20,10,10,5,10,9,9,10,7,8,20,20,20,15,15,10,7,8,8,8,8,7,4,5,6,5,4,0.22,7,10,0,6,5,0,0
0,7,1,2,'Social Work',20,20,25,25,5,5,5,6,6,6,6,6,20,20,20,15,15,10,7,8,8,8,8,3,7,6,4,6,2,-0.05,7,10,0,2,2,0,0
0,1,1,2,'Social Work',30,15,25,25,5,0,9,8,7,9,,8,20,20,20,15,15,10,7,8,8,8,8,6,5,5,7,6,3,0.29,7,10,0,4,4,0,0
0,2,0,2,'Social Work',20,20,20,20,5,15,9,8,7,7,7,8,20,20,20,15,15,10,7,8,8,8,8,5,8,8,7,7,6,0.02,7,10,0,5,5,0,0
0,4,0,2,'Social Work',35,10,20,15,10,10,8,,,,,,20,20,20,15,15,10,7,8,8,8,8,7,6,6,7,6,6,0.21,7,10,0,8,5,0,0
0,0,1,2,'Social Work',25,10,35,15,0,15,7,3,5,5,3,2,20,20,20,15,15,10,7,8,8,8,8,6,7,6,5,6,6,0.05,7,10,0,6,4,0,0
0,2,1,2,'Social Work',15,20,15,30,5,15,8,7,7,7,6,6,20,20,20,15,15,10,7,8,8,8,8,2,7,6,4,4,4,0.06,7,10,0,5,4,0,0
0,5,1,2,'Social Work',40,15,20,10,5,10,9,9,9,9,8,8,20,20,20,15,15,10,7,8,8,8,8,6,8,8,6,7,5,0.08,7,10,0,6,6,0,0
0,5,1,2,'Social Work',40,20,20,20,0,0,8,8,7,8,7,6,20,20,20,15,15,10,7,8,8,8,8,2,8,7,2,7,2,0.16,7,10,0,3,3,0,0
0,0,0,2,'Social Work',20,25,25,10,10,10,8,9,8,9,9,8,20,20,20,15,15,10,7,8,8,8,8,6,6,6,6,6,4,0.03,7,10,0,6,5,0,0
0,3,0,1,'Speech Language Pathology',25,20,25,20,10,0,9,8,6,8,7,5,17,10,18,20,25,10,6,6,7,7,7,2,6,6,6,6,,-0.13,5,4,1,3,3,0,0
0,8,0,1,'Speech Language Pathology',30,20,10,30,0,10,8,8,8,8,8,,17,10,18,20,25,10,6,6,7,7,7,1,6,4,2,1,,-0.04,5,4,1,2,1,0,0
0,1,0,1,'Speech Language Pathology',20,25,20,15,10,10,8,9,8,9,8,,17,10,18,20,25,10,6,6,7,7,7,1,4,6,2,6,1,-0.07,5,4,1,2,2,0,0
